x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,gesto
0.0,0.0,0.0,-0.13378719985485077,-0.08423283696174622,-0.03771134465932846,-0.2353982925415039,-0.25694453716278076,-0.0497952401638031,-0.3058539927005768,-0.38301151990890503,-0.06301283091306686,-0.3773144781589508,-0.46703600883483887,-0.0759817361831665,-0.12701568007469177,-0.5142773389816284,0.005317090544849634,-0.19541312754154205,-0.6874628663063049,-0.019878964871168137,-0.2359667420387268,-0.7918235063552856,-0.04877883568406105,-0.2663593888282776,-0.888735830783844,-0.0729554295539856,-0.0320563018321991,-0.5388869643211365,-0.009604579769074917,-0.04941661283373833,-0.7560107707977295,-0.022088386118412018,-0.05860709398984909,-0.889011025428772,-0.04516846686601639,-0.06849537044763565,-0.9954957962036133,-0.06554792076349258,0.05568566173315048,-0.5091450810432434,-0.034799974411726,0.054850224405527115,-0.7027327418327332,-0.055013056844472885,0.051351141184568405,-0.823311984539032,-0.07509368658065796,0.04243537783622742,-0.9331503510475159,-0.09268924593925476,0.13647618889808655,-0.44077301025390625,-0.0656682699918747,0.15727102756500244,-0.5824886560440063,-0.08455471694469452,0.16764818131923676,-0.6756845712661743,-0.09102175384759903,0.1717991828918457,-0.7672911882400513,-0.09799589216709137,hola
0.0,0.0,0.0,-0.13138912618160248,-0.09060049057006836,-0.038885943591594696,-0.22828826308250427,-0.2669399082660675,-0.050736598670482635,-0.29505735635757446,-0.39941009879112244,-0.06357672065496445,-0.36539435386657715,-0.4880891442298889,-0.07612941414117813,-0.11678724735975266,-0.5145041942596436,0.005599501077085733,-0.17817427217960358,-0.6932434439659119,-0.02027714066207409,-0.21422919631004333,-0.8001145720481873,-0.04981441795825958,-0.23997829854488373,-0.8981545567512512,-0.07429245114326477,-0.020571917295455933,-0.5364474058151245,-0.00830747652798891,-0.03166817128658295,-0.753635585308075,-0.02159879356622696,-0.03849941864609718,-0.8883229494094849,-0.045705292373895645,-0.04619289189577103,-0.9967007637023926,-0.06673666834831238,0.06774014234542847,-0.5049245357513428,-0.03265681117773056,0.07178880274295807,-0.6988700032234192,-0.05339468643069267,0.07055100798606873,-0.820857048034668,-0.07416745275259018,0.06421911716461182,-0.9319727420806885,-0.09215987473726273,0.14844255149364471,-0.43437308073043823,-0.06275753676891327,0.17402739822864532,-0.5757347345352173,-0.08258519321680069,0.1864200383424759,-0.6698928475379944,-0.09002839028835297,0.1923341453075409,-0.7629010677337646,-0.09749574214220047,hola
0.0,0.0,0.0,-0.12705238163471222,-0.0948595181107521,-0.03846277669072151,-0.2184569090604782,-0.27249592542648315,-0.05021100491285324,-0.2808191776275635,-0.40678301453590393,-0.06308899819850922,-0.3461991548538208,-0.5003396272659302,-0.07592008262872696,-0.10468635708093643,-0.5164539813995361,0.004505446180701256,-0.16120456159114838,-0.6962956786155701,-0.022805336862802505,-0.1950245201587677,-0.8040890097618103,-0.053305260837078094,-0.2188318967819214,-0.9014571905136108,-0.07836981117725372,-0.007743045222014189,-0.5352038741111755,-0.009715290740132332,-0.014452727511525154,-0.7533763647079468,-0.02536647953093052,-0.01780104637145996,-0.8879144787788391,-0.051079969853162766,-0.022186698392033577,-0.997087836265564,-0.07296258211135864,0.08051987737417221,-0.5010225772857666,-0.03422100469470024,0.08926033228635788,-0.6966477632522583,-0.05795080214738846,0.09202666580677032,-0.8189805150032043,-0.08091834932565689,0.08967002481222153,-0.9308250546455383,-0.09998071938753128,0.16075614094734192,-0.4272654950618744,-0.06411056220531464,0.1901879906654358,-0.5681471824645996,-0.08694177865982056,0.20538179576396942,-0.6628232598304749,-0.09633953124284744,0.21381042897701263,-0.7567439675331116,-0.10490231961011887,hola
0.0,0.0,0.0,-0.1273384541273117,-0.09501156955957413,-0.03672380372881889,-0.21455541253089905,-0.2734467089176178,-0.047379348427057266,-0.27437371015548706,-0.40930822491645813,-0.05975797399878502,-0.33821043372154236,-0.504692554473877,-0.07188183814287186,-0.09954588860273361,-0.5226309895515442,0.011161125265061855,-0.1541006863117218,-0.7048580050468445,-0.013912122696638107,-0.18642103672027588,-0.81382817029953,-0.04385369271039963,-0.20839917659759521,-0.9120453596115112,-0.06849361211061478,-0.002684958977624774,-0.5411715507507324,-0.003256655065342784,-0.00836634635925293,-0.7589991688728333,-0.015315182507038116,-0.011351156048476696,-0.8921911120414734,-0.03868749365210533,-0.016077835112810135,-0.9981245398521423,-0.0590670220553875,0.08523067086935043,-0.5071032047271729,-0.028292691335082054,0.09417252987623215,-0.7032850384712219,-0.047501470893621445,0.09673646092414856,-0.824255108833313,-0.06676802039146423,0.09403808414936066,-0.933479905128479,-0.08366851508617401,0.16526095569133759,-0.43318861722946167,-0.0591699443757534,0.19278547167778015,-0.5787120461463928,-0.07794433832168579,0.20688001811504364,-0.6741426587104797,-0.08457490056753159,0.21491391956806183,-0.7683238387107849,-0.09124058485031128,hola
0.0,0.0,0.0,-0.1278611421585083,-0.0951090082526207,-0.03764527663588524,-0.21351297199726105,-0.270166277885437,-0.049129288643598557,-0.2718896269798279,-0.40795257687568665,-0.062371626496315,-0.3355744481086731,-0.5044766664505005,-0.07542883604764938,-0.09829522669315338,-0.5178529620170593,0.011082884855568409,-0.15373368561267853,-0.6984041929244995,-0.015052908100187778,-0.18772755563259125,-0.8066518902778625,-0.04601622000336647,-0.2119167000055313,-0.9045671820640564,-0.07133305072784424,-0.0007773102261126041,-0.5373309850692749,-0.003014241810888052,-0.0050125885754823685,-0.757233202457428,-0.016429904848337173,-0.009143496863543987,-0.8914729952812195,-0.040462516248226166,-0.015451020561158657,-0.998015820980072,-0.061038777232170105,0.08739642798900604,-0.5033441185951233,-0.027924979105591774,0.09585458785295486,-0.7000102400779724,-0.048387616872787476,0.09764838218688965,-0.8213549256324768,-0.06800192594528198,0.09413259476423264,-0.9311855435371399,-0.08470091968774796,0.1686961054801941,-0.42883428931236267,-0.05877866968512535,0.19772815704345703,-0.575568675994873,-0.07817405462265015,0.21108417212963104,-0.6721538305282593,-0.08498764783143997,0.21732428669929504,-0.7676756978034973,-0.09157896041870117,hola
0.0,0.0,0.0,-0.12785807251930237,-0.09727261960506439,-0.03371488302946091,-0.21064607799053192,-0.27647411823272705,-0.04176248237490654,-0.26263174414634705,-0.41497090458869934,-0.0517798587679863,-0.32512617111206055,-0.5101088285446167,-0.06193113327026367,-0.09873232990503311,-0.5218458771705627,0.014607515186071396,-0.15269272029399872,-0.7038515210151672,-0.007358570117503405,-0.18436694145202637,-0.8132913708686829,-0.03519395738840103,-0.2061014175415039,-0.9119928479194641,-0.05892783775925636,-0.000809347489848733,-0.5408272743225098,-0.0007727238116785884,-0.00529420655220747,-0.7603794932365417,-0.011313325725495815,-0.008064676076173782,-0.8934702277183533,-0.03436817601323128,-0.013374831527471542,-0.998407244682312,-0.05480995401740074,0.08689633756875992,-0.5062113404273987,-0.026422111317515373,0.09747099876403809,-0.7024345993995667,-0.0451238639652729,0.10035953670740128,-0.8231080174446106,-0.06573182344436646,0.09716272354125977,-0.9323619604110718,-0.0838855728507042,0.16701965034008026,-0.4313947558403015,-0.057489197701215744,0.19674700498580933,-0.5781607031822205,-0.07634042203426361,0.21092595160007477,-0.6734017729759216,-0.08410484343767166,0.21774010360240936,-0.767936646938324,-0.09197822958230972,hola
0.0,0.0,0.0,-0.12993600964546204,-0.09836488962173462,-0.03781250864267349,-0.21692366898059845,-0.2775701582431793,-0.04834994673728943,-0.2705433666706085,-0.417999804019928,-0.06000693514943123,-0.33481720089912415,-0.5155102610588074,-0.07160685956478119,-0.10287646949291229,-0.5196897387504578,0.011003443971276283,-0.1579177975654602,-0.7034621238708496,-0.012769751250743866,-0.19062815606594086,-0.8130218386650085,-0.04219719022512436,-0.21261756122112274,-0.913038969039917,-0.0666014775633812,-0.005370328202843666,-0.538165271282196,-0.0018170245457440615,-0.011139633134007454,-0.7584050297737122,-0.012336577288806438,-0.013090375810861588,-0.8913182020187378,-0.03616408631205559,-0.015785785391926765,-0.9982204437255859,-0.057504039257764816,0.08245152980089188,-0.5039704442024231,-0.025167880579829216,0.08976735174655914,-0.7007899880409241,-0.04268574342131615,0.09302013367414474,-0.8215219378471375,-0.0627150908112526,0.09198679029941559,-0.9309905767440796,-0.08074445277452469,0.16460636258125305,-0.43067246675491333,-0.054408494383096695,0.19046232104301453,-0.5789518356323242,-0.07058525085449219,0.20487245917320251,-0.6723336577415466,-0.07639200240373611,0.2139185220003128,-0.7644776105880737,-0.08314277976751328,hola
0.0,0.0,0.0,-0.12941938638687134,-0.09543070197105408,-0.03848762810230255,-0.21694786846637726,-0.27717795968055725,-0.04876842722296715,-0.27125605940818787,-0.41894766688346863,-0.060007695108652115,-0.3363916873931885,-0.5170244574546814,-0.07124905288219452,-0.10279639065265656,-0.5212289094924927,0.009296398609876633,-0.1589055210351944,-0.7037551999092102,-0.014417576603591442,-0.1914408653974533,-0.8135613799095154,-0.0433327853679657,-0.2131376564502716,-0.9127859473228455,-0.0675804615020752,-0.00561108160763979,-0.5407965183258057,-0.003393955063074827,-0.011994495056569576,-0.7598861455917358,-0.014659183099865913,-0.014967016875743866,-0.8927639126777649,-0.03799092769622803,-0.018856002017855644,-0.9980871677398682,-0.05887691676616669,0.08194653689861298,-0.507371187210083,-0.026630742475390434,0.08931341022253036,-0.703777015209198,-0.0452304407954216,0.09155631065368652,-0.8234173655509949,-0.0652524009346962,0.08925357460975647,-0.9312222003936768,-0.0832052156329155,0.16297413408756256,-0.4345241189002991,-0.05575977638363838,0.18933899700641632,-0.5802774429321289,-0.0737428292632103,0.20285838842391968,-0.6748009920120239,-0.08101142197847366,0.2105892449617386,-0.7684758305549622,-0.0887351930141449,hola
0.0,0.0,0.0,-0.1300160139799118,-0.09918931871652603,-0.039961542934179306,-0.2152252346277237,-0.2791513502597809,-0.05083062872290611,-0.2679978907108307,-0.4200926423072815,-0.06233192980289459,-0.3320211172103882,-0.5170438885688782,-0.07363645732402802,-0.10472992062568665,-0.5243459939956665,0.009917945601046085,-0.15807650983333588,-0.7055089473724365,-0.01378945354372263,-0.1896534264087677,-0.814687967300415,-0.04305940493941307,-0.21110284328460693,-0.9135932922363281,-0.06749140471220016,-0.005702370777726173,-0.5424374341964722,-0.0022840825840830803,-0.010863943956792355,-0.7594985961914062,-0.013835955411195755,-0.013791579753160477,-0.8922261595726013,-0.038049306720495224,-0.0180664099752903,-0.9980745911598206,-0.059336043894290924,0.08282604068517685,-0.5077618360519409,-0.025198176503181458,0.09094850718975067,-0.7038227915763855,-0.044630035758018494,0.09285388886928558,-0.8239097595214844,-0.06528524309396744,0.09012088179588318,-0.9322383999824524,-0.08325060456991196,0.16424661874771118,-0.43396931886672974,-0.054025232791900635,0.18976223468780518,-0.5811720490455627,-0.07287617027759552,0.2028689831495285,-0.6765519380569458,-0.08019965142011642,0.21059191226959229,-0.7711493968963623,-0.08756830543279648,hola
0.0,0.0,0.0,-0.13299404084682465,-0.09420424699783325,-0.0365658663213253,-0.2184530347585678,-0.2738538086414337,-0.04406393691897392,-0.2720399498939514,-0.41516628861427307,-0.052740637212991714,-0.3364342153072357,-0.5104602575302124,-0.06119989603757858,-0.11078546941280365,-0.5216971039772034,0.016241827979683876,-0.16495977342128754,-0.7044986486434937,-0.00438222149387002,-0.1969364732503891,-0.8139554262161255,-0.03134061396121979,-0.21947872638702393,-0.9112515449523926,-0.054189570248126984,-0.011895411647856236,-0.5420010685920715,0.0032310993410646915,-0.018775105476379395,-0.7619568705558777,-0.005285556428134441,-0.022688036784529686,-0.8949150443077087,-0.026995457708835602,-0.028972366824746132,-0.9985041618347168,-0.046369168907403946,0.07690854370594025,-0.5082879066467285,-0.02050628699362278,0.08630207926034927,-0.7074159979820251,-0.038003478199243546,0.08949922770261765,-0.8274117112159729,-0.0570608451962471,0.08708637207746506,-0.9351487755775452,-0.07387915253639221,0.15851712226867676,-0.4349302649497986,-0.049965206533670425,0.18507912755012512,-0.5829718708992004,-0.06818767637014389,0.19939009845256805,-0.6784038543701172,-0.07489486783742905,0.208223357796669,-0.7731100916862488,-0.08166348189115524,hola
0.0,0.0,0.0,-0.12978911399841309,-0.09645380824804306,-0.03261462599039078,-0.21363922953605652,-0.27841511368751526,-0.03818301483988762,-0.2665259838104248,-0.41935163736343384,-0.04596736282110214,-0.3308958411216736,-0.5125030279159546,-0.05382847413420677,-0.1016499474644661,-0.5221419334411621,0.01983390934765339,-0.1586541086435318,-0.7024087309837341,-0.0012752871261909604,-0.19326424598693848,-0.8110234141349792,-0.028934774920344353,-0.21780969202518463,-0.9085654020309448,-0.05212731659412384,-0.004080871120095253,-0.5437383055686951,0.005371962673962116,-0.009873736649751663,-0.763160765171051,-0.0023453733883798122,-0.014380298554897308,-0.8956871032714844,-0.022952985018491745,-0.02135602757334709,-0.9989164471626282,-0.041350360959768295,0.08461679518222809,-0.5107442736625671,-0.019656557589769363,0.09170980751514435,-0.7085321545600891,-0.03512382507324219,0.09336856007575989,-0.827751636505127,-0.05215086415410042,0.08957470953464508,-0.934573233127594,-0.06755480170249939,0.1662324219942093,-0.43706193566322327,-0.0504322350025177,0.1927194744348526,-0.5847423076629639,-0.06597128510475159,0.2057516723871231,-0.6790413856506348,-0.07072348892688751,0.21279460191726685,-0.7717673182487488,-0.07608876377344131,hola
0.0,0.0,0.0,-0.13851989805698395,-0.09524212032556534,-0.030481930822134018,-0.2365458905696869,-0.28467291593551636,-0.03581308200955391,-0.29376256465911865,-0.42575132846832275,-0.042681001126766205,-0.36190176010131836,-0.5055717825889587,-0.05015045031905174,-0.12589365243911743,-0.5206294655799866,0.007840100675821304,-0.18183130025863647,-0.698931097984314,-0.014729677699506283,-0.21504515409469604,-0.8051857948303223,-0.04145176336169243,-0.24110467731952667,-0.9010326862335205,-0.06415016204118729,-0.030445054173469543,-0.5434112548828125,-0.00745695736259222,-0.039027951657772064,-0.7619284391403198,-0.01961522549390793,-0.044596392661333084,-0.8910281658172607,-0.04191748425364494,-0.0508120022714138,-0.9968088269233704,-0.06156541407108307,0.057786725461483,-0.5125572085380554,-0.031783923506736755,0.06605681777000427,-0.7059689164161682,-0.050521429628133774,0.06787220388650894,-0.8287939429283142,-0.07139527797698975,0.0661328062415123,-0.9399216175079346,-0.0898107960820198,0.14003358781337738,-0.4410656690597534,-0.06091794744133949,0.16746293008327484,-0.5907310843467712,-0.0792248323559761,0.18096858263015747,-0.6866335272789001,-0.08625058084726334,0.18794772028923035,-0.7803211212158203,-0.09341993182897568,hola
